   Wave [mic]    t_ote(norm)    nc_abs    sys_t(norm)
      4.41350     0.998071      0.99802798      0.99610280
      4.41400     0.998073      0.99798602      0.99606282
      4.41450     0.998073      0.99794412      0.99602154
      4.41500     0.998074      0.99790221      0.99598037
      4.41550     0.998074      0.99786025      0.99593807
      4.41600     0.998074      0.99781841      0.99589625
      4.41650     0.998075      0.99777645      0.99585526
      4.41700     0.998075      0.99773461      0.99581392
      4.41750     0.998075      0.99769264      0.99577227
      4.41800     0.998075      0.99765074      0.99573063
      4.41850     0.998076      0.99760890      0.99568911
      4.41900     0.998076      0.99756694      0.99564770
      4.41950     0.998077      0.99752510      0.99560671
      4.42000     0.998078      0.99748319      0.99556602
      4.42050     0.998077      0.99748319      0.99556495
      4.42100     0.998078      0.99748319      0.99556584
      4.42150     0.998078      0.99748319      0.99556644
      4.42200     0.998078      0.99748319      0.99556632
      4.42250     0.998080      0.99748319      0.99556798
      4.42300     0.998080      0.99748319      0.99556786
      4.42350     0.998079      0.99748319      0.99556715
      4.42400     0.998081      0.99748319      0.99556941
      4.42450     0.998080      0.99748319      0.99556840
      4.42500     0.998080      0.99748319      0.99556834
      4.42550     0.998082      0.99748319      0.99556982
      4.42600     0.998081      0.99748319      0.99556899
      4.42650     0.998082      0.99748319      0.99556982
      4.42700     0.998084      0.99748319      0.99557155
      4.42750     0.998083      0.99748319      0.99557107
      4.42800     0.998084      0.99748319      0.99557167
      4.42850     0.998083      0.99748319      0.99557131
      4.42900     0.998084      0.99748319      0.99557173
      4.42950     0.998085      0.99748319      0.99557292
      4.43000     0.998086      0.99748319      0.99557387
      4.43050     0.998086      0.99749714      0.99558773
      4.43100     0.998088      0.99751109      0.99560367
      4.43150     0.998086      0.99752510      0.99561569
      4.43200     0.998087      0.99753904      0.99563098
      4.43250     0.998089      0.99755299      0.99564686
      4.43300     0.998089      0.99756700      0.99566054
      4.43350     0.998089      0.99758095      0.99567482
      4.43400     0.998089      0.99759489      0.99568833
      4.43450     0.998090      0.99760884      0.99570344
      4.43500     0.998092      0.99762285      0.99571902
      4.43550     0.998090      0.99763680      0.99573163
      4.43600     0.998091      0.99765074      0.99574603
      4.43650     0.998091      0.99766475      0.99576013
      4.43700     0.998093      0.99767870      0.99577589
      4.43750     0.998092      0.99769264      0.99578934
      4.43800     0.998094      0.99770665      0.99580510
      4.43850     0.998094      0.99772060      0.99581861
      4.43900     0.998095      0.99773455      0.99583342
      4.43950     0.998095      0.99774855      0.99584794
      4.44000     0.998096      0.99776250      0.99586287
      4.44050     0.998097      0.99776250      0.99586358
      4.44100     0.998096      0.99776250      0.99586263
      4.44150     0.998098      0.99776250      0.99586489
      4.44200     0.998097      0.99776250      0.99586412
      4.44250     0.998098      0.99776250      0.99586477
      4.44300     0.998099      0.99776250      0.99586555
      4.44350     0.998100      0.99776250      0.99586626
      4.44400     0.998101      0.99776250      0.99586739
      4.44450     0.998101      0.99776250      0.99586739
      4.44500     0.998101      0.99776250      0.99586787
      4.44550     0.998102      0.99776250      0.99586828
      4.44600     0.998103      0.99776250      0.99586971
      4.44650     0.998102      0.99776250      0.99586876
      4.44700     0.998104      0.99776250      0.99587084
      4.44750     0.998103      0.99776250      0.99587024
      4.44800     0.998104      0.99776250      0.99587054
      4.44850     0.998104      0.99776250      0.99587114
      4.44900     0.998104      0.99776250      0.99587102
      4.44950     0.998106      0.99776250      0.99587227
      4.45000     0.998106      0.99776250      0.99587262
      4.45050     0.998106      0.99776250      0.99587268
      4.45100     0.998107      0.99776250      0.99587417
      4.45150     0.998107      0.99776250      0.99587369
      4.45200     0.998109      0.99776250      0.99587583
      4.45250     0.998110      0.99776250      0.99587643
      4.45300     0.998110      0.99776250      0.99587702
      4.45350     0.998110      0.99776250      0.99587696
      4.45400     0.998110      0.99776250      0.99587690
      4.45450     0.998111      0.99776250      0.99587786
      4.45500     0.998112      0.99776250      0.99587893
      4.45550     0.998112      0.99776250      0.99587887
      4.45600     0.998114      0.99776250      0.99588095
      4.45650     0.998115      0.99776250      0.99588166
      4.45700     0.998114      0.99776250      0.99588071
      4.45750     0.998116      0.99776250      0.99588273
      4.45800     0.998115      0.99776250      0.99588125
      4.45850     0.998117      0.99776250      0.99588327
      4.45900     0.998116      0.99776250      0.99588321
      4.45950     0.998118      0.99776250      0.99588493
      4.46000     0.998118      0.99776250      0.99588493
      4.46050     0.998119      0.99776250      0.99588589
      4.46100     0.998118      0.99776250      0.99588511
      4.46150     0.998120      0.99776250      0.99588696
      4.46200     0.998121      0.99776250      0.99588749
      4.46250     0.998121      0.99776250      0.99588755
      4.46300     0.998123      0.99776250      0.99588922
      4.46350     0.998121      0.99776250      0.99588809
      4.46400     0.998123      0.99776250      0.99588922
      4.46450     0.998123      0.99776250      0.99588957
      4.46500     0.998124      0.99776250      0.99589052
      4.46550     0.998126      0.99776250      0.99589296
      4.46600     0.998125      0.99776250      0.99589136
      4.46650     0.998126      0.99776250      0.99589278
      4.46700     0.998127      0.99776250      0.99589338
      4.46750     0.998128      0.99776250      0.99589445
      4.46800     0.998128      0.99776250      0.99589475
      4.46850     0.998129      0.99776250      0.99589522
      4.46900     0.998130      0.99776250      0.99589671
      4.46950     0.998130      0.99776250      0.99589689
      4.47000     0.998131      0.99776250      0.99589760
      4.47050     0.998131      0.99776250      0.99589808
      4.47100     0.998132      0.99776250      0.99589897
      4.47150     0.998134      0.99776250      0.99590069
      4.47200     0.998133      0.99776250      0.99589974
      4.47250     0.998134      0.99776250      0.99590034
      4.47300     0.998135      0.99776250      0.99590170
      4.47350     0.998135      0.99776250      0.99590170
      4.47400     0.998137      0.99776250      0.99590355
      4.47450     0.998137      0.99776250      0.99590414
      4.47500     0.998137      0.99776250      0.99590355
      4.47550     0.998138      0.99776250      0.99590474
      4.47600     0.998139      0.99776250      0.99590605
      4.47650     0.998141      0.99776250      0.99590759
      4.47700     0.998142      0.99776250      0.99590837
      4.47750     0.998141      0.99776250      0.99590795
      4.47800     0.998143      0.99776250      0.99590944
      4.47850     0.998143      0.99776250      0.99590973
      4.47900     0.998143      0.99776250      0.99590955
      4.47950     0.998144      0.99776250      0.99591092
      4.48000     0.998146      0.99776250      0.99591247
      4.48050     0.998146      0.99776250      0.99591235
      4.48100     0.998146      0.99776250      0.99591259
      4.48150     0.998147      0.99776250      0.99591384
      4.48200     0.998147      0.99776250      0.99591401
      4.48250     0.998149      0.99776250      0.99591568
      4.48300     0.998150      0.99776250      0.99591616
      4.48350     0.998150      0.99776250      0.99591705
      4.48400     0.998151      0.99776250      0.99591794
      4.48450     0.998152      0.99776250      0.99591901
      4.48500     0.998153      0.99776250      0.99591984
      4.48550     0.998154      0.99776250      0.99592032
      4.48600     0.998154      0.99776250      0.99592056
      4.48650     0.998155      0.99776250      0.99592204
      4.48700     0.998156      0.99776250      0.99592282
      4.48750     0.998156      0.99776250      0.99592305
      4.48800     0.998159      0.99776250      0.99592543
      4.48850     0.998159      0.99776250      0.99592531
      4.48900     0.998160      0.99776250      0.99592662
      4.48950     0.998159      0.99776250      0.99592555
      4.49000     0.998160      0.99776250      0.99592686
      4.49050     0.998162      0.99776250      0.99592823
      4.49100     0.998163      0.99776250      0.99592930
      4.49150     0.998164      0.99776250      0.99593025
      4.49200     0.998164      0.99776250      0.99593085
      4.49250     0.998166      0.99776250      0.99593263
      4.49300     0.998167      0.99776250      0.99593322
      4.49350     0.998168      0.99776250      0.99593429
      4.49400     0.998168      0.99776250      0.99593447
      4.49450     0.998170      0.99776250      0.99593644
      4.49500     0.998171      0.99776250      0.99593798
      4.49550     0.998170      0.99776250      0.99593685
      4.49600     0.998172      0.99776250      0.99593846
      4.49650     0.998172      0.99776250      0.99593899
      4.49700     0.998172      0.99776250      0.99593905
      4.49750     0.998174      0.99776250      0.99594072
      4.49800     0.998175      0.99776250      0.99594167
      4.49850     0.998177      0.99776250      0.99594322
      4.49900     0.998176      0.99776250      0.99594256
      4.49950     0.998178      0.99776250      0.99594488
      4.50000     0.998179      0.99776250      0.99594559
      4.50050     0.998180      0.99776250      0.99594661
      4.50100     0.998181      0.99776250      0.99594708
      4.50150     0.998181      0.99776250      0.99594785
      4.50200     0.998182      0.99776250      0.99594904
      4.50250     0.998182      0.99776250      0.99594904
      4.50300     0.998184      0.99776250      0.99595065
      4.50350     0.998184      0.99776250      0.99595077
      4.50400     0.998187      0.99776250      0.99595309
      4.50450     0.998188      0.99776250      0.99595469
      4.50500     0.998188      0.99776250      0.99595463
      4.50550     0.998189      0.99776250      0.99595600
      4.50600     0.998191      0.99776250      0.99595743
      4.50650     0.998191      0.99776250      0.99595796
      4.50700     0.998193      0.99776250      0.99595957
      4.50750     0.998193      0.99776250      0.99595981
      4.50800     0.998193      0.99776250      0.99595945
      4.50850     0.998195      0.99776250      0.99596147
      4.50900     0.998196      0.99776250      0.99596237
      4.50950     0.998197      0.99776250      0.99596355
      4.51000     0.998198      0.99776250      0.99596468
      4.51050     0.998199      0.99776250      0.99596540
      4.51100     0.998200      0.99776250      0.99596665
      4.51150     0.998202      0.99776250      0.99596843
      4.51200     0.998202      0.99776250      0.99596873
      4.51250     0.998202      0.99776250      0.99596879
      4.51300     0.998205      0.99776250      0.99597111
      4.51350     0.998206      0.99776250      0.99597301
      4.51400     0.998206      0.99776250      0.99597259
      4.51450     0.998207      0.99776250      0.99597390
      4.51500     0.998209      0.99776250      0.99597533
      4.51550     0.998210      0.99776250      0.99597676
      4.51600     0.998211      0.99776250      0.99597723
      4.51650     0.998212      0.99776250      0.99597812
      4.51700     0.998214      0.99776250      0.99598003
      4.51750     0.998215      0.99776250      0.99598146
      4.51800     0.998216      0.99776250      0.99598276
      4.51850     0.998217      0.99776250      0.99598318
      4.51900     0.998219      0.99776250      0.99598514
      4.51950     0.998219      0.99776250      0.99598580
      4.52000     0.998218      0.99776250      0.99598437
      4.52050     0.998221      0.99776250      0.99598740
      4.52100     0.998221      0.99776250      0.99598770
      4.52150     0.998222      0.99776250      0.99598859
      4.52200     0.998224      0.99776250      0.99599008
      4.52250     0.998225      0.99776250      0.99599109
      4.52300     0.998226      0.99776250      0.99599281
      4.52350     0.998226      0.99776250      0.99599222
      4.52400     0.998228      0.99776250      0.99599472
      4.52450     0.998229      0.99776250      0.99599555
      4.52500     0.998231      0.99776250      0.99599716
      4.52550     0.998231      0.99776250      0.99599775
      4.52600     0.998232      0.99776250      0.99599817
      4.52650     0.998233      0.99776250      0.99599971
      4.52700     0.998235      0.99776250      0.99600120
      4.52750     0.998236      0.99776250      0.99600275
      4.52800     0.998237      0.99776250      0.99600328
      4.52850     0.998238      0.99776250      0.99600447
      4.52900     0.998238      0.99776250      0.99600459
      4.52950     0.998240      0.99776250      0.99600649
      4.53000     0.998240      0.99776250      0.99600661
      4.53050     0.998242      0.99779046      0.99603684
      4.53100     0.998241      0.99781835      0.99606361
      4.53150     0.998244      0.99784631      0.99609402
      4.53200     0.998245      0.99787426      0.99612263
      4.53250     0.998246      0.99790221      0.99615227
      4.53300     0.998248      0.99793011      0.99618142
      4.53350     0.998249      0.99795806      0.99621063
      4.53400     0.998249      0.99798602      0.99623878
      4.53450     0.998250      0.99801397      0.99626769
      4.53500     0.998252      0.99804193      0.99629691
      4.53550     0.998252      0.99806988      0.99632565
      4.53600     0.998254      0.99809784      0.99635468
      4.53650     0.998255      0.99812573      0.99638378
      4.53700     0.998256      0.99815369      0.99641299
      4.53750     0.998256      0.99818164      0.99644126
      4.53800     0.998258      0.99820960      0.99647023
      4.53850     0.998259      0.99823755      0.99649975
      4.53900     0.998259      0.99826550      0.99652759
      4.53950     0.998259      0.99829346      0.99655580
      4.54000     0.998261      0.99832141      0.99658531
      4.54050     0.998263      0.99832141      0.99658721
      4.54100     0.998264      0.99832141      0.99658793
      4.54150     0.998264      0.99832141      0.99658846
      4.54200     0.998266      0.99832141      0.99658989
      4.54250     0.998266      0.99832141      0.99659043
      4.54300     0.998266      0.99832141      0.99659054
      4.54350     0.998268      0.99832141      0.99659221
      4.54400     0.998268      0.99832141      0.99659239
      4.54450     0.998269      0.99832141      0.99659298
      4.54500     0.998270      0.99832141      0.99659471
      4.54550     0.998272      0.99832141      0.99659590
      4.54600     0.998272      0.99832141      0.99659673
      4.54650     0.998272      0.99832141      0.99659673
      4.54700     0.998275      0.99832141      0.99659971
      4.54750     0.998276      0.99832141      0.99660012
      4.54800     0.998278      0.99832141      0.99660197
      4.54850     0.998277      0.99832141      0.99660179
      4.54900     0.998278      0.99832141      0.99660203
      4.54950     0.998278      0.99832141      0.99660233
      4.55000     0.998279      0.99832141      0.99660358
      4.55050     0.998281      0.99832141      0.99660542
      4.55100     0.998281      0.99832141      0.99660483
      4.55150     0.998283      0.99832141      0.99660703
      4.55200     0.998283      0.99832141      0.99660727
      4.55250     0.998284      0.99832141      0.99660869
      4.55300     0.998284      0.99832141      0.99660857
      4.55350     0.998286      0.99832141      0.99660988
      4.55400     0.998286      0.99832141      0.99661072
      4.55450     0.998287      0.99832141      0.99661167
      4.55500     0.998289      0.99832141      0.99661351
      4.55550     0.998289      0.99832141      0.99661369
      4.55600     0.998290      0.99832141      0.99661435
      4.55650     0.998291      0.99832141      0.99661548
      4.55700     0.998292      0.99832141      0.99661655
      4.55750     0.998292      0.99832141      0.99661637
      4.55800     0.998293      0.99832141      0.99661726
      4.55850     0.998296      0.99832141      0.99662059
      4.55900     0.998296      0.99832141      0.99661994
      4.55950     0.998297      0.99832141      0.99662172
      4.56000     0.998298      0.99832141      0.99662190
      4.56050     0.998300      0.99833542      0.99663833
      4.56100     0.998299      0.99834937      0.99665160
      4.56150     0.998301      0.99836332      0.99666701
      4.56200     0.998302      0.99837732      0.99668159
      4.56250     0.998301      0.99839127      0.99669545
      4.56300     0.998304      0.99840528      0.99671205
      4.56350     0.998305      0.99841923      0.99672717
      4.56400     0.998306      0.99843323      0.99674216
      4.56450     0.998307      0.99844718      0.99675727
      4.56500     0.998309      0.99846119      0.99677298
      4.56550     0.998309      0.99847519      0.99678667
      4.56600     0.998311      0.99848914      0.99680309
      4.56650     0.998311      0.99850309      0.99681702
      4.56700     0.998314      0.99851710      0.99683362
      4.56750     0.998313      0.99853110      0.99684647
      4.56800     0.998315      0.99854505      0.99686278
      4.56850     0.998316      0.99855906      0.99687789
      4.56900     0.998318      0.99857301      0.99689378
      4.56950     0.998319      0.99858701      0.99690806
      4.57000     0.998319      0.99860096      0.99692222
      4.57050     0.998322      0.99860096      0.99692490
      4.57100     0.998323      0.99860096      0.99692627
      4.57150     0.998324      0.99860096      0.99692722
      4.57200     0.998324      0.99860096      0.99692710
      4.57250     0.998326      0.99860096      0.99692889
      4.57300     0.998328      0.99860096      0.99693103
      4.57350     0.998328      0.99860096      0.99693157
      4.57400     0.998330      0.99860096      0.99693353
      4.57450     0.998332      0.99860096      0.99693490
      4.57500     0.998333      0.99860096      0.99693675
      4.57550     0.998334      0.99860096      0.99693716
      4.57600     0.998336      0.99860096      0.99693883
      4.57650     0.998338      0.99860096      0.99694127
      4.57700     0.998338      0.99860096      0.99694127
      4.57750     0.998340      0.99860096      0.99694300
      4.57800     0.998340      0.99860096      0.99694335
      4.57850     0.998341      0.99860096      0.99694413
      4.57900     0.998343      0.99860096      0.99694645
      4.57950     0.998344      0.99860096      0.99694710
      4.58000     0.998346      0.99860096      0.99694936
      4.58050     0.998348      0.99860096      0.99695109
      4.58100     0.998348      0.99860096      0.99695151
      4.58150     0.998349      0.99860096      0.99695270
      4.58200     0.998352      0.99860096      0.99695502
      4.58250     0.998352      0.99860096      0.99695561
      4.58300     0.998354      0.99860096      0.99695722
      4.58350     0.998355      0.99860096      0.99695811
      4.58400     0.998357      0.99860096      0.99696014
      4.58450     0.998357      0.99860096      0.99696038
      4.58500     0.998359      0.99860096      0.99696204
      4.58550     0.998361      0.99860096      0.99696454
      4.58600     0.998362      0.99860096      0.99696549
      4.58650     0.998362      0.99860096      0.99696484
      4.58700     0.998364      0.99860096      0.99696758
      4.58750     0.998366      0.99860096      0.99696907
      4.58800     0.998368      0.99860096      0.99697085
      4.58850     0.998369      0.99860096      0.99697204
      4.58900     0.998371      0.99860096      0.99697395
      4.58950     0.998372      0.99860096      0.99697508
      4.59000     0.998372      0.99860096      0.99697573
      4.59050     0.998374      0.99860096      0.99697764
      4.59100     0.998376      0.99860096      0.99697895
      4.59150     0.998377      0.99860096      0.99698049
      4.59200     0.998378      0.99860096      0.99698085
      4.59250     0.998380      0.99860096      0.99698281
      4.59300     0.998381      0.99860096      0.99698406
      4.59350     0.998381      0.99860096      0.99698454
      4.59400     0.998384      0.99860096      0.99698710
      4.59450     0.998384      0.99860096      0.99698734
      4.59500     0.998385      0.99860096      0.99698835
      4.59550     0.998388      0.99860096      0.99699073
      4.59600     0.998389      0.99860096      0.99699198
      4.59650     0.998389      0.99860096      0.99699240
      4.59700     0.998391      0.99860096      0.99699412
      4.59750     0.998393      0.99860096      0.99699627
      4.59800     0.998393      0.99860096      0.99699621
      4.59850     0.998394      0.99860096      0.99699770
      4.59900     0.998398      0.99860096      0.99700097
      4.59950     0.998397      0.99860096      0.99699984
      4.60000     0.998399      0.99860096      0.99700174
      4.60050     0.998400      0.99860096      0.99700353
      4.60100     0.998402      0.99860096      0.99700519
      4.60150     0.998404      0.99860096      0.99700734
      4.60200     0.998404      0.99860096      0.99700764
      4.60250     0.998406      0.99860096      0.99700906
      4.60300     0.998407      0.99860096      0.99700984
      4.60350     0.998408      0.99860096      0.99701073
      4.60400     0.998410      0.99860096      0.99701317
      4.60450     0.998411      0.99860096      0.99701406
      4.60500     0.998412      0.99860096      0.99701555
      4.60550     0.998414      0.99860096      0.99701746
      4.60600     0.998415      0.99860096      0.99701841
      4.60650     0.998417      0.99860096      0.99702025
      4.60700     0.998417      0.99860096      0.99702019
      4.60750     0.998420      0.99860096      0.99702353
      4.60800     0.998420      0.99860096      0.99702275
      4.60850     0.998422      0.99860096      0.99702543
      4.60900     0.998422      0.99860096      0.99702549
      4.60950     0.998425      0.99860096      0.99702847
      4.61000     0.998426      0.99860096      0.99702906
      4.61050     0.998427      0.99862897      0.99705840
      4.61100     0.998429      0.99865693      0.99708756
      4.61150     0.998429      0.99868482      0.99711619
      4.61200     0.998431      0.99871284      0.99714577
      4.61250     0.998432      0.99874079      0.99717522
      4.61300     0.998434      0.99876875      0.99720421
      4.61350     0.998436      0.99879670      0.99723414
      4.61400     0.998437      0.99882472      0.99726372
      4.61450     0.998437      0.99885267      0.99729193
      4.61500     0.998440      0.99888062      0.99732270
      4.61550     0.998441      0.99890858      0.99735108
      4.61600     0.998442      0.99893659      0.99738001
      4.61650     0.998443      0.99896455      0.99740964
      4.61700     0.998445      0.99899250      0.99743869
      4.61750     0.998445      0.99902052      0.99746678
      4.61800     0.998447      0.99904847      0.99749659
      4.61850     0.998449      0.99907643      0.99752659
      4.61900     0.998449      0.99910438      0.99755509
      4.61950     0.998451      0.99913239      0.99758521
      4.62000     0.998452      0.99916035      0.99761324
      4.62050     0.998453      0.99916035      0.99761503
      4.62100     0.998454      0.99916035      0.99761598
      4.62150     0.998456      0.99916035      0.99761783
      4.62200     0.998457      0.99916035      0.99761842
      4.62250     0.998460      0.99916035      0.99762164
      4.62300     0.998461      0.99916035      0.99762229
      4.62350     0.998462      0.99916035      0.99762342
      4.62400     0.998463      0.99916035      0.99762456
      4.62450     0.998464      0.99916035      0.99762545
      4.62500     0.998465      0.99916035      0.99762712
      4.62550     0.998466      0.99916035      0.99762807
      4.62600     0.998468      0.99916035      0.99763009
      4.62650     0.998468      0.99916035      0.99763009
      4.62700     0.998471      0.99916035      0.99763301
      4.62750     0.998472      0.99916035      0.99763373
      4.62800     0.998473      0.99916035      0.99763480
      4.62850     0.998474      0.99916035      0.99763569
      4.62900     0.998476      0.99916035      0.99763790
      4.62950     0.998477      0.99916035      0.99763837
      4.63000     0.998479      0.99916035      0.99764069
      4.63050     0.998480      0.99916035      0.99764177
      4.63100     0.998481      0.99916035      0.99764272
      4.63150     0.998482      0.99916035      0.99764361
      4.63200     0.998483      0.99916035      0.99764445
      4.63250     0.998486      0.99916035      0.99764719
      4.63300     0.998486      0.99916035      0.99764742
      4.63350     0.998487      0.99916035      0.99764850
      4.63400     0.998490      0.99916035      0.99765124
      4.63450     0.998490      0.99916035      0.99765171
      4.63500     0.998490      0.99916035      0.99765195
      4.63550     0.998493      0.99916035      0.99765421
      4.63600     0.998494      0.99916035      0.99765523
      4.63650     0.998496      0.99916035      0.99765719
      4.63700     0.998497      0.99916035      0.99765904
      4.63750     0.998498      0.99916035      0.99765993
      4.63800     0.998500      0.99916035      0.99766196
      4.63850     0.998501      0.99916035      0.99766261
      4.63900     0.998501      0.99916035      0.99766279
      4.63950     0.998503      0.99916035      0.99766452
      4.64000     0.998504      0.99916035      0.99766553
      4.64050     0.998505      0.99916035      0.99766684
      4.64100     0.998507      0.99916035      0.99766839
      4.64150     0.998508      0.99916035      0.99766946
      4.64200     0.998510      0.99916035      0.99767142
      4.64250     0.998511      0.99916035      0.99767244
      4.64300     0.998512      0.99916035      0.99767381
      4.64350     0.998513      0.99916035      0.99767452
      4.64400     0.998515      0.99916035      0.99767619
      4.64450     0.998516      0.99916035      0.99767756
      4.64500     0.998518      0.99916035      0.99767958
      4.64550     0.998519      0.99916035      0.99768054
      4.64600     0.998519      0.99916035      0.99768089
      4.64650     0.998521      0.99916035      0.99768238
      4.64700     0.998521      0.99916035      0.99768298
      4.64750     0.998522      0.99916035      0.99768405
      4.64800     0.998524      0.99916035      0.99768536
      4.64850     0.998525      0.99916035      0.99768691
      4.64900     0.998528      0.99916035      0.99768977
      4.64950     0.998528      0.99916035      0.99768977
      4.65000     0.998529      0.99916035      0.99769102
      4.65050     0.998530      0.99916035      0.99769185
      4.65100     0.998532      0.99916035      0.99769310
      4.65150     0.998534      0.99916035      0.99769525
      4.65200     0.998534      0.99916035      0.99769525
      4.65250     0.998535      0.99916035      0.99769697
      4.65300     0.998537      0.99916035      0.99769834
      4.65350     0.998539      0.99916035      0.99770055
      4.65400     0.998540      0.99916035      0.99770168
      4.65450     0.998542      0.99916035      0.99770406
      4.65500     0.998543      0.99916035      0.99770436
      4.65550     0.998544      0.99916035      0.99770531
      4.65600     0.998545      0.99916035      0.99770656
      4.65650     0.998546      0.99916035      0.99770728
      4.65700     0.998548      0.99916035      0.99770912
      4.65750     0.998548      0.99916035      0.99770942
      4.65800     0.998549      0.99916035      0.99771008
      4.65850     0.998552      0.99916035      0.99771317
      4.65900     0.998553      0.99916035      0.99771413
      4.65950     0.998554      0.99916035      0.99771579
      4.66000     0.998554      0.99916035      0.99771561
      4.66050     0.998556      0.99916035      0.99771746
      4.66100     0.998557      0.99916035      0.99771812
      4.66150     0.998559      0.99916035      0.99772014
      4.66200     0.998561      0.99916035      0.99772252
      4.66250     0.998560      0.99916035      0.99772157
      4.66300     0.998562      0.99916035      0.99772318
      4.66350     0.998564      0.99916035      0.99772508
      4.66400     0.998564      0.99916035      0.99772568
      4.66450     0.998565      0.99916035      0.99772657
      4.66500     0.998568      0.99916035      0.99772949
      4.66550     0.998568      0.99916035      0.99772937
      4.66600     0.998570      0.99916035      0.99773175
      4.66650     0.998570      0.99916035      0.99773116
      4.66700     0.998572      0.99916035      0.99773372
      4.66750     0.998572      0.99916035      0.99773348
      4.66800     0.998575      0.99916035      0.99773688
      4.66850     0.998576      0.99916035      0.99773759
      4.66900     0.998578      0.99916035      0.99773914
      4.66950     0.998580      0.99916035      0.99774128
      4.67000     0.998579      0.99916035      0.99774033
      4.67050     0.998580      0.99916035      0.99774176
      4.67100     0.998581      0.99916035      0.99774277
      4.67150     0.998581      0.99916035      0.99774301
      4.67200     0.998585      0.99916035      0.99774605
      4.67250     0.998585      0.99916035      0.99774688
      4.67300     0.998586      0.99916035      0.99774736
      4.67350     0.998587      0.99916035      0.99774861
      4.67400     0.998588      0.99916035      0.99774938
      4.67450     0.998589      0.99916035      0.99775099
      4.67500     0.998592      0.99916035      0.99775319
      4.67550     0.998593      0.99916035      0.99775421
      4.67600     0.998594      0.99916035      0.99775528
      4.67650     0.998595      0.99916035      0.99775611
      4.67700     0.998597      0.99916035      0.99775873
      4.67750     0.998597      0.99916035      0.99775873
      4.67800     0.998599      0.99916035      0.99776004
      4.67850     0.998599      0.99916035      0.99776040
      4.67900     0.998601      0.99916035      0.99776272
      4.67950     0.998602      0.99916035      0.99776373
      4.68000     0.998603      0.99916035      0.99776463
      4.68050     0.998605      0.99916035      0.99776665
      4.68100     0.998605      0.99916035      0.99776677
      4.68150     0.998607      0.99916035      0.99776820
      4.68200     0.998608      0.99916035      0.99776903
      4.68250     0.998609      0.99916035      0.99777029
      4.68300     0.998609      0.99916035      0.99777088
      4.68350     0.998613      0.99916035      0.99777410
      4.68400     0.998612      0.99916035      0.99777308
      4.68450     0.998613      0.99916035      0.99777493
      4.68500     0.998615      0.99916035      0.99777636
      4.68550     0.998617      0.99916035      0.99777821
      4.68600     0.998617      0.99916035      0.99777868
      4.68650     0.998619      0.99916035      0.99778011
      4.68700     0.998619      0.99916035      0.99778047
      4.68750     0.998619      0.99916035      0.99778101
      4.68800     0.998623      0.99916035      0.99778434
      4.68850     0.998623      0.99916035      0.99778440
      4.68900     0.998624      0.99916035      0.99778523
      4.68950     0.998625      0.99916035      0.99778654
      4.69000     0.998626      0.99916035      0.99778785
      4.69050     0.998628      0.99916035      0.99778922
      4.69100     0.998628      0.99916035      0.99778946
      4.69150     0.998630      0.99916035      0.99779178
      4.69200     0.998630      0.99916035      0.99779196
      4.69250     0.998632      0.99916035      0.99779369
      4.69300     0.998633      0.99916035      0.99779488
      4.69350     0.998634      0.99916035      0.99779536
      4.69400     0.998636      0.99916035      0.99779774
      4.69450     0.998637      0.99916035      0.99779834
      4.69500     0.998638      0.99916035      0.99779917
      4.69550     0.998638      0.99916035      0.99779965
      4.69600     0.998640      0.99916035      0.99780102
      4.69650     0.998641      0.99916035      0.99780286
      4.69700     0.998642      0.99916035      0.99780334
      4.69750     0.998643      0.99916035      0.99780435
      4.69800     0.998645      0.99916035      0.99780685
      4.69850     0.998646      0.99916035      0.99780739
      4.69900     0.998646      0.99916035      0.99780798
      4.69950     0.998647      0.99916035      0.99780888
      4.70000     0.998648      0.99916035      0.99780935
      4.70050     0.998651      0.99916035      0.99781245
      4.70100     0.998650      0.99916035      0.99781102
      4.70150     0.998652      0.99916035      0.99781334
      4.70200     0.998653      0.99916035      0.99781477
      4.70250     0.998654      0.99916035      0.99781525
      4.70300     0.998655      0.99916035      0.99781674
      4.70350     0.998656      0.99916035      0.99781727
      4.70400     0.998657      0.99916035      0.99781864
      4.70450     0.998658      0.99916035      0.99781983
      4.70500     0.998660      0.99916035      0.99782138
      4.70550     0.998661      0.99916035      0.99782210
      4.70600     0.998663      0.99916035      0.99782424
      4.70650     0.998663      0.99916035      0.99782430
      4.70700     0.998666      0.99916035      0.99782728
      4.70750     0.998665      0.99916035      0.99782674
      4.70800     0.998666      0.99916035      0.99782704
      4.70850     0.998668      0.99916035      0.99782913
      4.70900     0.998669      0.99916035      0.99783038
      4.70950     0.998669      0.99916035      0.99783079
      4.71000     0.998670      0.99916035      0.99783115
      4.71050     0.998672      0.99920231      0.99787580
      4.71100     0.998673      0.99924427      0.99791782
      4.71150     0.998674      0.99928629      0.99796086
      4.71200     0.998675      0.99932820      0.99800390
      4.71250     0.998675      0.99937022      0.99804652
      4.71300     0.998676      0.99941218      0.99808944
      4.71350     0.998678      0.99945414      0.99813307
      4.71400     0.998679      0.99949610      0.99817563
      4.71450     0.998680      0.99953812      0.99821831
      4.71500     0.998681      0.99958009      0.99826141
      4.71550     0.998682      0.99962205      0.99830433
      4.71600     0.998683      0.99966407      0.99834767
      4.71650     0.998684      0.99970609      0.99839070
