   Wave [mic]    t_ote(norm)    nc_abs    sys_t(norm)
      3.89550     0.999858      0.99955207      0.99941010
      3.89600     0.999859      0.99955207      0.99941081
      3.89650     0.999859      0.99955207      0.99941123
      3.89700     0.999859      0.99955207      0.99941117
      3.89750     0.999860      0.99955207      0.99941171
      3.89800     0.999858      0.99955207      0.99941045
      3.89850     0.999858      0.99955207      0.99941034
      3.89900     0.999859      0.99955207      0.99941093
      3.89950     0.999859      0.99955207      0.99941129
      3.90000     0.999859      0.99955207      0.99941111
      3.90050     0.999859      0.99954790      0.99940664
      3.90100     0.999858      0.99954373      0.99940175
      3.90150     0.999859      0.99953949      0.99939877
      3.90200     0.999860      0.99953532      0.99939502
      3.90250     0.999858      0.99953109      0.99938948
      3.90300     0.999859      0.99952692      0.99938590
      3.90350     0.999858      0.99952269      0.99938125
      3.90400     0.999859      0.99951851      0.99937714
      3.90450     0.999859      0.99951434      0.99937362
      3.90500     0.999860      0.99951011      0.99936981
      3.90550     0.999859      0.99950594      0.99936528
      3.90600     0.999859      0.99950171      0.99936063
      3.90650     0.999860      0.99949753      0.99935729
      3.90700     0.999858      0.99949330      0.99935157
      3.90750     0.999859      0.99948913      0.99934812
      3.90800     0.999860      0.99948496      0.99934502
      3.90850     0.999859      0.99948072      0.99934019
      3.90900     0.999860      0.99947655      0.99933614
      3.90950     0.999859      0.99947232      0.99933107
      3.91000     0.999860      0.99946815      0.99932773
      3.91050     0.999860      0.99946815      0.99932821
      3.91100     0.999860      0.99946815      0.99932809
      3.91150     0.999859      0.99946815      0.99932762
      3.91200     0.999858      0.99946815      0.99932630
      3.91250     0.999859      0.99946815      0.99932767
      3.91300     0.999860      0.99946815      0.99932797
      3.91350     0.999860      0.99946815      0.99932791
      3.91400     0.999860      0.99946815      0.99932785
      3.91450     0.999860      0.99946815      0.99932869
      3.91500     0.999860      0.99946815      0.99932797
      3.91550     0.999860      0.99946815      0.99932815
      3.91600     0.999860      0.99946815      0.99932797
      3.91650     0.999860      0.99946815      0.99932869
      3.91700     0.999860      0.99946815      0.99932845
      3.91750     0.999859      0.99946815      0.99932738
      3.91800     0.999859      0.99946815      0.99932696
      3.91850     0.999859      0.99946815      0.99932767
      3.91900     0.999859      0.99946815      0.99932678
      3.91950     0.999859      0.99946815      0.99932750
      3.92000     0.999860      0.99946815      0.99932785
      3.92050     0.999860      0.99946815      0.99932815
      3.92100     0.999860      0.99946815      0.99932821
      3.92150     0.999860      0.99946815      0.99932809
      3.92200     0.999860      0.99946815      0.99932857
      3.92250     0.999860      0.99946815      0.99932845
      3.92300     0.999860      0.99946815      0.99932845
      3.92350     0.999860      0.99946815      0.99932845
      3.92400     0.999860      0.99946815      0.99932791
      3.92450     0.999860      0.99946815      0.99932863
      3.92500     0.999860      0.99946815      0.99932845
      3.92550     0.999861      0.99946815      0.99932904
      3.92600     0.999860      0.99946815      0.99932857
      3.92650     0.999860      0.99946815      0.99932821
      3.92700     0.999862      0.99946815      0.99933018
      3.92750     0.999861      0.99946815      0.99932881
      3.92800     0.999860      0.99946815      0.99932845
      3.92850     0.999861      0.99946815      0.99932952
      3.92900     0.999860      0.99946815      0.99932809
      3.92950     0.999861      0.99946815      0.99932946
      3.93000     0.999861      0.99946815      0.99932887
      3.93050     0.999861      0.99946815      0.99932946
      3.93100     0.999860      0.99946815      0.99932809
      3.93150     0.999860      0.99946815      0.99932869
      3.93200     0.999861      0.99946815      0.99932904
      3.93250     0.999861      0.99946815      0.99932881
      3.93300     0.999860      0.99946815      0.99932863
      3.93350     0.999860      0.99946815      0.99932797
      3.93400     0.999860      0.99946815      0.99932773
      3.93450     0.999862      0.99946815      0.99932976
      3.93500     0.999861      0.99946815      0.99932940
      3.93550     0.999860      0.99946815      0.99932845
      3.93600     0.999861      0.99946815      0.99932893
      3.93650     0.999862      0.99946815      0.99933006
      3.93700     0.999861      0.99946815      0.99932893
      3.93750     0.999860      0.99946815      0.99932869
      3.93800     0.999861      0.99946815      0.99932928
      3.93850     0.999862      0.99946815      0.99933000
      3.93900     0.999861      0.99946815      0.99932875
      3.93950     0.999861      0.99946815      0.99932958
      3.94000     0.999861      0.99946815      0.99932893
      3.94050     0.999861      0.99947232      0.99933334
      3.94100     0.999861      0.99947655      0.99933745
      3.94150     0.999860      0.99948072      0.99934114
      3.94200     0.999862      0.99948496      0.99934734
      3.94250     0.999861      0.99948913      0.99935026
      3.94300     0.999861      0.99949330      0.99935449
      3.94350     0.999860      0.99949753      0.99935795
      3.94400     0.999860      0.99950171      0.99936200
      3.94450     0.999862      0.99950594      0.99936772
      3.94500     0.999860      0.99951011      0.99937064
      3.94550     0.999861      0.99951434      0.99937547
      3.94600     0.999861      0.99951851      0.99937952
      3.94650     0.999862      0.99952269      0.99938441
      3.94700     0.999861      0.99952692      0.99938822
      3.94750     0.999861      0.99953109      0.99939240
      3.94800     0.999862      0.99953532      0.99939704
      3.94850     0.999860      0.99953949      0.99939979
      3.94900     0.999860      0.99954373      0.99940390
      3.94950     0.999860      0.99954790      0.99940759
      3.95000     0.999862      0.99955207      0.99941451
      3.95050     0.999862      0.99955207      0.99941397
      3.95100     0.999861      0.99955207      0.99941308
      3.95150     0.999861      0.99955207      0.99941272
      3.95200     0.999861      0.99955207      0.99941284
      3.95250     0.999861      0.99955207      0.99941284
      3.95300     0.999862      0.99955207      0.99941373
      3.95350     0.999861      0.99955207      0.99941296
      3.95400     0.999862      0.99955207      0.99941433
      3.95450     0.999862      0.99955207      0.99941439
      3.95500     0.999861      0.99955207      0.99941349
      3.95550     0.999861      0.99955207      0.99941296
      3.95600     0.999861      0.99955207      0.99941272
      3.95650     0.999861      0.99955207      0.99941308
      3.95700     0.999861      0.99955207      0.99941355
      3.95750     0.999860      0.99955207      0.99941248
      3.95800     0.999861      0.99955207      0.99941331
      3.95850     0.999862      0.99955207      0.99941415
      3.95900     0.999862      0.99955207      0.99941415
      3.95950     0.999862      0.99955207      0.99941367
      3.96000     0.999861      0.99955207      0.99941308
      3.96050     0.999863      0.99955207      0.99941468
      3.96100     0.999862      0.99955207      0.99941439
      3.96150     0.999863      0.99955207      0.99941480
      3.96200     0.999863      0.99955207      0.99941468
      3.96250     0.999863      0.99955207      0.99941498
      3.96300     0.999862      0.99955207      0.99941409
      3.96350     0.999862      0.99955207      0.99941391
      3.96400     0.999862      0.99955207      0.99941379
      3.96450     0.999863      0.99955207      0.99941468
      3.96500     0.999863      0.99955207      0.99941504
      3.96550     0.999862      0.99955207      0.99941391
      3.96600     0.999862      0.99955207      0.99941403
      3.96650     0.999862      0.99955207      0.99941379
      3.96700     0.999863      0.99955207      0.99941528
      3.96750     0.999862      0.99955207      0.99941415
      3.96800     0.999861      0.99955207      0.99941361
      3.96850     0.999862      0.99955207      0.99941409
      3.96900     0.999862      0.99955207      0.99941391
      3.96950     0.999863      0.99955207      0.99941480
      3.97000     0.999863      0.99955207      0.99941480
      3.97050     0.999862      0.99955207      0.99941457
      3.97100     0.999864      0.99955207      0.99941582
      3.97150     0.999864      0.99955207      0.99941582
      3.97200     0.999862      0.99955207      0.99941427
      3.97250     0.999862      0.99955207      0.99941421
      3.97300     0.999863      0.99955207      0.99941468
      3.97350     0.999862      0.99955207      0.99941445
      3.97400     0.999862      0.99955207      0.99941421
      3.97450     0.999864      0.99955207      0.99941600
      3.97500     0.999864      0.99955207      0.99941588
      3.97550     0.999862      0.99955207      0.99941457
      3.97600     0.999862      0.99955207      0.99941445
      3.97650     0.999863      0.99955207      0.99941468
      3.97700     0.999863      0.99955207      0.99941522
      3.97750     0.999863      0.99955207      0.99941528
      3.97800     0.999863      0.99955207      0.99941480
      3.97850     0.999864      0.99955207      0.99941576
      3.97900     0.999864      0.99955207      0.99941564
      3.97950     0.999863      0.99955207      0.99941552
      3.98000     0.999864      0.99955207      0.99941635
      3.98050     0.999863      0.99955207      0.99941474
      3.98100     0.999864      0.99955207      0.99941576
      3.98150     0.999862      0.99955207      0.99941421
      3.98200     0.999864      0.99955207      0.99941564
      3.98250     0.999862      0.99955207      0.99941421
      3.98300     0.999863      0.99955207      0.99941552
      3.98350     0.999863      0.99955207      0.99941540
      3.98400     0.999863      0.99955207      0.99941504
      3.98450     0.999862      0.99955207      0.99941457
      3.98500     0.999862      0.99955207      0.99941391
      3.98550     0.999862      0.99955207      0.99941457
      3.98600     0.999862      0.99955207      0.99941421
      3.98650     0.999863      0.99955207      0.99941492
      3.98700     0.999863      0.99955207      0.99941528
      3.98750     0.999863      0.99955207      0.99941492
      3.98800     0.999863      0.99955207      0.99941468
      3.98850     0.999864      0.99955207      0.99941611
      3.98900     0.999863      0.99955207      0.99941540
      3.98950     0.999862      0.99955207      0.99941427
      3.99000     0.999864      0.99955207      0.99941564
      3.99050     0.999864      0.99955207      0.99941564
      3.99100     0.999863      0.99955207      0.99941528
      3.99150     0.999864      0.99955207      0.99941588
      3.99200     0.999863      0.99955207      0.99941516
      3.99250     0.999863      0.99955207      0.99941516
      3.99300     0.999864      0.99955207      0.99941623
      3.99350     0.999863      0.99955207      0.99941540
      3.99400     0.999863      0.99955207      0.99941480
      3.99450     0.999864      0.99955207      0.99941564
      3.99500     0.999862      0.99955207      0.99941462
      3.99550     0.999864      0.99955207      0.99941611
      3.99600     0.999863      0.99955207      0.99941516
      3.99650     0.999863      0.99955207      0.99941552
      3.99700     0.999864      0.99955207      0.99941623
      3.99750     0.999863      0.99955207      0.99941528
      3.99800     0.999864      0.99955207      0.99941623
      3.99850     0.999863      0.99955207      0.99941516
      3.99900     0.999865      0.99955207      0.99941713
      3.99950     0.999864      0.99955207      0.99941653
      4.00000     0.999863      0.99955207      0.99941492
      4.00050     0.999864      0.99955630      0.99942046
      4.00100     0.999864      0.99956048      0.99942482
      4.00150     0.999864      0.99956471      0.99942839
      4.00200     0.999864      0.99956888      0.99943328
      4.00250     0.999864      0.99957311      0.99943697
      4.00300     0.999865      0.99957728      0.99944204
      4.00350     0.999863      0.99958152      0.99944424
      4.00400     0.999863      0.99958569      0.99944889
      4.00450     0.999864      0.99958986      0.99945402
      4.00500     0.999864      0.99959409      0.99945825
      4.00550     0.999864      0.99959826      0.99946248
      4.00600     0.999864      0.99960250      0.99946683
      4.00650     0.999863      0.99960667      0.99946987
      4.00700     0.999864      0.99961090      0.99947535
      4.00750     0.999864      0.99961507      0.99947923
      4.00800     0.999864      0.99961925      0.99948292
      4.00850     0.999864      0.99962348      0.99948727
      4.00900     0.999863      0.99962765      0.99949109
      4.00950     0.999864      0.99963188      0.99949574
      4.01000     0.999864      0.99963605      0.99950038
      4.01050     0.999864      0.99963605      0.99950056
      4.01100     0.999864      0.99963605      0.99950044
      4.01150     0.999865      0.99963605      0.99950110
      4.01200     0.999865      0.99963605      0.99950074
      4.01250     0.999864      0.99963605      0.99950044
      4.01300     0.999864      0.99963605      0.99950020
      4.01350     0.999864      0.99963605      0.99950009
      4.01400     0.999864      0.99963605      0.99950056
      4.01450     0.999865      0.99963605      0.99950116
      4.01500     0.999865      0.99963605      0.99950122
      4.01550     0.999865      0.99963605      0.99950146
      4.01600     0.999865      0.99963605      0.99950080
      4.01650     0.999863      0.99963605      0.99949949
      4.01700     0.999864      0.99963605      0.99950026
      4.01750     0.999865      0.99963605      0.99950086
      4.01800     0.999865      0.99963605      0.99950080
      4.01850     0.999865      0.99963605      0.99950152
      4.01900     0.999866      0.99963605      0.99950205
      4.01950     0.999865      0.99963605      0.99950098
      4.02000     0.999866      0.99963605      0.99950241
      4.02050     0.999865      0.99964166      0.99950694
      4.02100     0.999865      0.99964726      0.99951200
      4.02150     0.999865      0.99965286      0.99951790
      4.02200     0.999866      0.99965847      0.99952470
      4.02250     0.999865      0.99966407      0.99952911
      4.02300     0.999866      0.99966967      0.99953590
      4.02350     0.999865      0.99967527      0.99954025
      4.02400     0.999865      0.99968088      0.99954562
      4.02450     0.999866      0.99968642      0.99955253
      4.02500     0.999865      0.99969202      0.99955688
      4.02550     0.999866      0.99969763      0.99956344
      4.02600     0.999866      0.99970323      0.99956910
      4.02650     0.999866      0.99970883      0.99957482
      4.02700     0.999867      0.99971443      0.99958102
      4.02750     0.999865      0.99972004      0.99958471
      4.02800     0.999866      0.99972564      0.99959151
      4.02850     0.999866      0.99973124      0.99959723
      4.02900     0.999867      0.99973685      0.99960354
      4.02950     0.999866      0.99974245      0.99960897
      4.03000     0.999867      0.99974805      0.99961475
      4.03050     0.999866      0.99974805      0.99961439
      4.03100     0.999865      0.99974805      0.99961320
      4.03150     0.999866      0.99974805      0.99961391
      4.03200     0.999866      0.99974805      0.99961380
      4.03250     0.999867      0.99974805      0.99961535
      4.03300     0.999866      0.99974805      0.99961368
      4.03350     0.999865      0.99974805      0.99961284
      4.03400     0.999866      0.99974805      0.99961415
      4.03450     0.999867      0.99974805      0.99961463
      4.03500     0.999866      0.99974805      0.99961427
      4.03550     0.999866      0.99974805      0.99961380
      4.03600     0.999866      0.99974805      0.99961427
      4.03650     0.999864      0.99974805      0.99961254
      4.03700     0.999866      0.99974805      0.99961403
      4.03750     0.999866      0.99974805      0.99961439
      4.03800     0.999867      0.99974805      0.99961463
      4.03850     0.999867      0.99974805      0.99961535
      4.03900     0.999866      0.99974805      0.99961415
      4.03950     0.999867      0.99974805      0.99961475
      4.04000     0.999867      0.99974805      0.99961546
      4.04050     0.999866      0.99975222      0.99961785
      4.04100     0.999866      0.99975646      0.99962279
      4.04150     0.999867      0.99976063      0.99962732
      4.04200     0.999867      0.99976480      0.99963162
      4.04250     0.999866      0.99976903      0.99963525
      4.04300     0.999866      0.99977320      0.99963906
      4.04350     0.999867      0.99977744      0.99964461
      4.04400     0.999867      0.99978161      0.99964854
      4.04450     0.999868      0.99978584      0.99965408
      4.04500     0.999867      0.99979001      0.99965659
      4.04550     0.999867      0.99979424      0.99966106
      4.04600     0.999866      0.99979842      0.99966487
      4.04650     0.999866      0.99980265      0.99966874
      4.04700     0.999866      0.99980682      0.99967327
      4.04750     0.999867      0.99981099      0.99967762
      4.04800     0.999868      0.99981523      0.99968346
      4.04850     0.999867      0.99981940      0.99968621
      4.04900     0.999866      0.99982363      0.99969008
      4.04950     0.999867      0.99982780      0.99969485
      4.05000     0.999867      0.99983203      0.99969956
      4.05050     0.999868      0.99983203      0.99970039
      4.05100     0.999868      0.99983203      0.99969967
      4.05150     0.999867      0.99983203      0.99969932
      4.05200     0.999866      0.99983203      0.99969848
      4.05250     0.999866      0.99983203      0.99969824
      4.05300     0.999867      0.99983203      0.99969956
      4.05350     0.999867      0.99983203      0.99969896
      4.05400     0.999866      0.99983203      0.99969836
      4.05450     0.999867      0.99983203      0.99969908
      4.05500     0.999867      0.99983203      0.99969956
      4.05550     0.999868      0.99983203      0.99969961
      4.05600     0.999867      0.99983203      0.99969944
      4.05650     0.999867      0.99983203      0.99969884
      4.05700     0.999866      0.99983203      0.99969848
      4.05750     0.999867      0.99983203      0.99969956
      4.05800     0.999868      0.99983203      0.99970015
      4.05850     0.999868      0.99983203      0.99970015
      4.05900     0.999868      0.99983203      0.99969967
      4.05950     0.999867      0.99983203      0.99969920
      4.06000     0.999867      0.99983203      0.99969908
      4.06050     0.999867      0.99983203      0.99969896
      4.06100     0.999868      0.99983203      0.99970003
      4.06150     0.999866      0.99983203      0.99969836
      4.06200     0.999868      0.99983203      0.99970027
      4.06250     0.999868      0.99983203      0.99970027
      4.06300     0.999868      0.99983203      0.99970003
      4.06350     0.999867      0.99983203      0.99969920
      4.06400     0.999868      0.99983203      0.99969991
      4.06450     0.999868      0.99983203      0.99970051
      4.06500     0.999868      0.99983203      0.99970015
      4.06550     0.999867      0.99983203      0.99969956
      4.06600     0.999868      0.99983203      0.99969967
      4.06650     0.999868      0.99983203      0.99970003
      4.06700     0.999868      0.99983203      0.99970039
      4.06750     0.999868      0.99983203      0.99970003
      4.06800     0.999868      0.99983203      0.99970015
      4.06850     0.999868      0.99983203      0.99969991
      4.06900     0.999868      0.99983203      0.99970003
      4.06950     0.999868      0.99983203      0.99970039
      4.07000     0.999869      0.99983203      0.99970110
      4.07050     0.999869      0.99983621      0.99970551
      4.07100     0.999868      0.99984044      0.99970879
      4.07150     0.999868      0.99984461      0.99971308
      4.07200     0.999868      0.99984878      0.99971702
      4.07250     0.999869      0.99985301      0.99972208
      4.07300     0.999868      0.99985719      0.99972530
      4.07350     0.999868      0.99986142      0.99972965
      4.07400     0.999868      0.99986559      0.99973400
      4.07450     0.999868      0.99986982      0.99973794
      4.07500     0.999868      0.99987400      0.99974199
      4.07550     0.999868      0.99987823      0.99974622
      4.07600     0.999868      0.99988240      0.99975087
      4.07650     0.999869      0.99988663      0.99975558
      4.07700     0.999868      0.99989080      0.99975927
      4.07750     0.999868      0.99989498      0.99976273
      4.07800     0.999869      0.99989921      0.99976827
      4.07850     0.999869      0.99990338      0.99977256
      4.07900     0.999869      0.99990761      0.99977655
      4.07950     0.999869      0.99991179      0.99978031
      4.08000     0.999870      0.99991602      0.99978555
      4.08050     0.999868      0.99991602      0.99978412
      4.08100     0.999869      0.99991602      0.99978490
      4.08150     0.999869      0.99991602      0.99978460
      4.08200     0.999868      0.99991602      0.99978412
      4.08250     0.999869      0.99991602      0.99978472
      4.08300     0.999868      0.99991602      0.99978388
      4.08350     0.999869      0.99991602      0.99978460
      4.08400     0.999868      0.99991602      0.99978436
      4.08450     0.999868      0.99991602      0.99978424
      4.08500     0.999868      0.99991602      0.99978448
      4.08550     0.999870      0.99991602      0.99978579
      4.08600     0.999869      0.99991602      0.99978484
      4.08650     0.999869      0.99991602      0.99978508
      4.08700     0.999869      0.99991602      0.99978532
      4.08750     0.999869      0.99991602      0.99978472
      4.08800     0.999869      0.99991602      0.99978472
      4.08850     0.999869      0.99991602      0.99978520
      4.08900     0.999869      0.99991602      0.99978496
      4.08950     0.999870      0.99991602      0.99978555
      4.09000     0.999869      0.99991602      0.99978520
      4.09050     0.999869      0.99991602      0.99978466
      4.09100     0.999869      0.99991602      0.99978520
      4.09150     0.999869      0.99991602      0.99978543
      4.09200     0.999870      0.99991602      0.99978579
      4.09250     0.999869      0.99991602      0.99978508
      4.09300     0.999869      0.99991602      0.99978520
      4.09350     0.999870      0.99991602      0.99978597
      4.09400     0.999870      0.99991602      0.99978567
      4.09450     0.999869      0.99991602      0.99978508
      4.09500     0.999869      0.99991602      0.99978496
      4.09550     0.999870      0.99991602      0.99978621
      4.09600     0.999869      0.99991602      0.99978460
      4.09650     0.999869      0.99991602      0.99978484
      4.09700     0.999869      0.99991602      0.99978508
      4.09750     0.999870      0.99991602      0.99978591
      4.09800     0.999869      0.99991602      0.99978496
      4.09850     0.999869      0.99991602      0.99978532
      4.09900     0.999870      0.99991602      0.99978567
      4.09950     0.999869      0.99991602      0.99978543
      4.10000     0.999870      0.99991602      0.99978567
      4.10050     0.999869      0.99991179      0.99978085
      4.10100     0.999870      0.99990761      0.99977798
      4.10150     0.999870      0.99990338      0.99977304
      4.10200     0.999869      0.99989921      0.99976815
      4.10250     0.999870      0.99989498      0.99976505
      4.10300     0.999869      0.99989080      0.99975969
      4.10350     0.999869      0.99988663      0.99975546
      4.10400     0.999868      0.99988240      0.99975051
      4.10450     0.999869      0.99987823      0.99974735
      4.10500     0.999870      0.99987400      0.99974449
      4.10550     0.999870      0.99986982      0.99974008
      4.10600     0.999870      0.99986559      0.99973537
      4.10650     0.999871      0.99986142      0.99973227
      4.10700     0.999870      0.99985719      0.99972745
      4.10750     0.999870      0.99985301      0.99972322
      4.10800     0.999870      0.99984884      0.99971898
      4.10850     0.999870      0.99984461      0.99971475
      4.10900     0.999870      0.99984044      0.99971022
      4.10950     0.999870      0.99983621      0.99970623
      4.11000     0.999870      0.99983203      0.99970182
      4.11050     0.999870      0.99983203      0.99970230
      4.11100     0.999870      0.99983203      0.99970206
      4.11150     0.999870      0.99983203      0.99970242
      4.11200     0.999870      0.99983203      0.99970242
      4.11250     0.999870      0.99983203      0.99970182
      4.11300     0.999869      0.99983203      0.99970146
      4.11350     0.999870      0.99983203      0.99970248
      4.11400     0.999870      0.99983203      0.99970164
      4.11450     0.999870      0.99983203      0.99970182
      4.11500     0.999870      0.99983203      0.99970194
      4.11550     0.999869      0.99983203      0.99970146
      4.11600     0.999870      0.99983203      0.99970206
      4.11650     0.999870      0.99983203      0.99970206
      4.11700     0.999870      0.99983203      0.99970194
      4.11750     0.999869      0.99983203      0.99970146
      4.11800     0.999869      0.99983203      0.99970146
      4.11850     0.999870      0.99983203      0.99970218
      4.11900     0.999870      0.99983203      0.99970170
      4.11950     0.999869      0.99983203      0.99970146
      4.12000     0.999869      0.99983203      0.99970146
      4.12050     0.999869      0.99983203      0.99970116
      4.12100     0.999870      0.99983203      0.99970176
      4.12150     0.999869      0.99983203      0.99970146
      4.12200     0.999869      0.99983203      0.99970116
      4.12250     0.999870      0.99983203      0.99970194
      4.12300     0.999870      0.99983203      0.99970218
      4.12350     0.999870      0.99983203      0.99970206
      4.12400     0.999870      0.99983203      0.99970170
      4.12450     0.999870      0.99983203      0.99970182
      4.12500     0.999870      0.99983203      0.99970164
      4.12550     0.999870      0.99983203      0.99970170
      4.12600     0.999870      0.99983203      0.99970170
      4.12650     0.999870      0.99983203      0.99970176
      4.12700     0.999870      0.99983203      0.99970182
      4.12750     0.999870      0.99983203      0.99970158
      4.12800     0.999870      0.99983203      0.99970182
      4.12850     0.999871      0.99983203      0.99970265
      4.12900     0.999871      0.99983203      0.99970325
      4.12950     0.999870      0.99983203      0.99970176
      4.13000     0.999870      0.99983203      0.99970182
      4.13050     0.999870      0.99982780      0.99969759
      4.13100     0.999870      0.99982363      0.99969330
      4.13150     0.999869      0.99981940      0.99968871
      4.13200     0.999870      0.99981523      0.99968478
      4.13250     0.999870      0.99981099      0.99968066
      4.13300     0.999870      0.99980682      0.99967721
      4.13350     0.999870      0.99980259      0.99967262
      4.13400     0.999870      0.99979842      0.99966821
      4.13450     0.999869      0.99979424      0.99966344
      4.13500     0.999870      0.99979001      0.99966028
      4.13550     0.999870      0.99978584      0.99965551
      4.13600     0.999870      0.99978161      0.99965176
      4.13650     0.999869      0.99977744      0.99964675
      4.13700     0.999869      0.99977320      0.99964228
      4.13750     0.999869      0.99976903      0.99963847
      4.13800     0.999870      0.99976480      0.99963495
      4.13850     0.999870      0.99976063      0.99963078
      4.13900     0.999870      0.99975646      0.99962691
      4.13950     0.999871      0.99975222      0.99962291
      4.14000     0.999870      0.99974805      0.99961844
      4.14050     0.999869      0.99975222      0.99962154
      4.14100     0.999869      0.99975646      0.99962577
      4.14150     0.999870      0.99976063      0.99963072
      4.14200     0.999870      0.99976486      0.99963483
      4.14250     0.999869      0.99976903      0.99963817
      4.14300     0.999871      0.99977320      0.99964383
      4.14350     0.999870      0.99977744      0.99964723
      4.14400     0.999869      0.99978161      0.99965063
      4.14450     0.999870      0.99978584      0.99965611
      4.14500     0.999870      0.99979001      0.99966004
      4.14550     0.999870      0.99979424      0.99966410
      4.14600     0.999870      0.99979842      0.99966809
      4.14650     0.999870      0.99980265      0.99967280
      4.14700     0.999869      0.99980682      0.99967584
      4.14750     0.999869      0.99981099      0.99968042
      4.14800     0.999869      0.99981523      0.99968448
      4.14850     0.999869      0.99981940      0.99968883
      4.14900     0.999870      0.99982363      0.99969377
      4.14950     0.999870      0.99982780      0.99969741
      4.15000     0.999869      0.99983203      0.99970075
      4.15050     0.999869      0.99983203      0.99970063
      4.15100     0.999870      0.99983203      0.99970206
      4.15150     0.999870      0.99983203      0.99970176
      4.15200     0.999869      0.99983203      0.99970116
      4.15250     0.999869      0.99983203      0.99970146
      4.15300     0.999870      0.99983203      0.99970182
      4.15350     0.999869      0.99983203      0.99970128
      4.15400     0.999869      0.99983203      0.99970075
      4.15450     0.999869      0.99983203      0.99970110
      4.15500     0.999869      0.99983203      0.99970110
      4.15550     0.999869      0.99983203      0.99970134
      4.15600     0.999869      0.99983203      0.99970116
      4.15650     0.999870      0.99983203      0.99970206
      4.15700     0.999869      0.99983203      0.99970134
      4.15750     0.999869      0.99983203      0.99970105
      4.15800     0.999869      0.99983203      0.99970063
      4.15850     0.999869      0.99983203      0.99970081
      4.15900     0.999869      0.99983203      0.99970122
      4.15950     0.999868      0.99983203      0.99969961
      4.16000     0.999869      0.99983203      0.99970081
      4.16050     0.999869      0.99983203      0.99970087
      4.16100     0.999868      0.99983203      0.99970051
      4.16150     0.999868      0.99983203      0.99970051
      4.16200     0.999869      0.99983203      0.99970146
      4.16250     0.999869      0.99983203      0.99970087
      4.16300     0.999869      0.99983203      0.99970063
      4.16350     0.999869      0.99983203      0.99970069
      4.16400     0.999868      0.99983203      0.99970021
      4.16450     0.999869      0.99983203      0.99970110
      4.16500     0.999869      0.99983203      0.99970075
      4.16550     0.999869      0.99983203      0.99970063
      4.16600     0.999868      0.99983203      0.99969961
      4.16650     0.999869      0.99983203      0.99970093
      4.16700     0.999868      0.99983203      0.99970045
      4.16750     0.999869      0.99983203      0.99970075
      4.16800     0.999869      0.99983203      0.99970122
      4.16850     0.999868      0.99983203      0.99970051
      4.16900     0.999867      0.99983203      0.99969944
      4.16950     0.999869      0.99983203      0.99970063
      4.17000     0.999868      0.99983203      0.99970039
      4.17050     0.999869      0.99983203      0.99970075
      4.17100     0.999868      0.99983203      0.99969991
      4.17150     0.999869      0.99983203      0.99970069
      4.17200     0.999869      0.99983203      0.99970116
      4.17250     0.999869      0.99983203      0.99970057
      4.17300     0.999869      0.99983203      0.99970063
      4.17350     0.999867      0.99983203      0.99969932
      4.17400     0.999868      0.99983203      0.99970033
      4.17450     0.999867      0.99983203      0.99969956
      4.17500     0.999869      0.99983203      0.99970063
      4.17550     0.999867      0.99983203      0.99969872
      4.17600     0.999867      0.99983203      0.99969926
      4.17650     0.999868      0.99983203      0.99969997
      4.17700     0.999868      0.99983203      0.99970027
      4.17750     0.999869      0.99983203      0.99970075
      4.17800     0.999869      0.99983203      0.99970134
      4.17850     0.999868      0.99983203      0.99970027
      4.17900     0.999868      0.99983203      0.99970027
      4.17950     0.999868      0.99983203      0.99970003
      4.18000     0.999868      0.99983203      0.99969991
      4.18050     0.999867      0.99983203      0.99969938
      4.18100     0.999868      0.99983203      0.99970015
      4.18150     0.999868      0.99983203      0.99970045
      4.18200     0.999868      0.99983203      0.99969979
      4.18250     0.999866      0.99983203      0.99969854
      4.18300     0.999867      0.99983203      0.99969908
      4.18350     0.999866      0.99983203      0.99969836
      4.18400     0.999868      0.99983203      0.99969991
      4.18450     0.999868      0.99983203      0.99969985
      4.18500     0.999867      0.99983203      0.99969956
      4.18550     0.999868      0.99983203      0.99969991
      4.18600     0.999867      0.99983203      0.99969890
      4.18650     0.999866      0.99983203      0.99969842
      4.18700     0.999867      0.99983203      0.99969950
      4.18750     0.999867      0.99983203      0.99969902
      4.18800     0.999867      0.99983203      0.99969884
      4.18850     0.999867      0.99983203      0.99969920
      4.18900     0.999866      0.99983203      0.99969812
      4.18950     0.999866      0.99983203      0.99969777
      4.19000     0.999867      0.99983203      0.99969884
      4.19050     0.999865      0.99983203      0.99969747
      4.19100     0.999866      0.99983203      0.99969842
      4.19150     0.999866      0.99983203      0.99969824
      4.19200     0.999866      0.99983203      0.99969812
      4.19250     0.999865      0.99983203      0.99969723
      4.19300     0.999866      0.99983203      0.99969824
      4.19350     0.999866      0.99983203      0.99969765
      4.19400     0.999866      0.99983203      0.99969771
      4.19450     0.999866      0.99983203      0.99969783
      4.19500     0.999867      0.99983203      0.99969932
      4.19550     0.999866      0.99983203      0.99969807
      4.19600     0.999866      0.99983203      0.99969765
      4.19650     0.999866      0.99983203      0.99969789
      4.19700     0.999867      0.99983203      0.99969890
      4.19750     0.999866      0.99983203      0.99969765
      4.19800     0.999865      0.99983203      0.99969747
      4.19850     0.999866      0.99983203      0.99969795
