Test Spectra from Irwin et al. (2014), The Transit Spectra of Earth and Jupiter, Icarus
Column 1: Wavelength (in microns)
Column 2: 100*Ap/Astar (Earth-Sun Primary Transit)
Column 3: 100*Ap/Astar (Earth-Mdwarf Primary Transit)
Column 4: 100*Ap/Astar (Jupiter-Sun Primary Transit)
Column 5: Fp/Astar (Earth-Sun Secondary Eclipse)
Column 6: Disc-averaged radiance of Earth (W cm-2 sr-1 micron-1)
Column 7: Fp/Astar (Jupiter-Sun Secondary Eclipse)
Column 8: Disc-averaged radiance of Jupiter (W cm-2 sr-1 micron-1)
Column 9: Solar spectral irradiance spectrum (W micron-1)
           (Solar Radius = 695500.0 km)
Column 10: Mdwarf spectral irradiance spectrum (W micron-1)
           (Mdwarf Radius = 97995.0 km)
     Column 1     Column 2     Column 3     Column 4     Column 5     Column 6     Column 7     Column 8     Column 9    Column 10
      9.40800   0.00847692     0.426980      1.05836  8.68041e-08  0.000476334  3.51175e-08  1.51789e-06  8.72148e+22  7.35389e+20
      9.42400   0.00848074     0.427172      1.05836  7.46316e-08  0.000406193  4.21073e-08  1.80777e-06  8.66285e+22  7.31177e+20
      9.44000   0.00848219     0.427245      1.05836  6.89632e-08  0.000372424  4.66827e-08  1.99064e-06  8.60422e+22  7.26966e+20
      9.45600   0.00848244     0.427258      1.05837  6.85539e-08  0.000367607  4.66590e-08  1.97607e-06  8.54558e+22  7.22754e+20
      9.47200   0.00848412     0.427342      1.05837  6.49480e-08  0.000345663  3.50604e-08  1.47467e-06  8.48695e+22  7.18543e+20
      9.48800   0.00848520     0.427396      1.05837  6.06210e-08  0.000320145  2.51207e-08  1.04929e-06  8.42832e+22  7.14332e+20
      9.50400   0.00848458     0.427365      1.05837  6.13532e-08  0.000321761  2.71038e-08  1.12425e-06  8.36969e+22  7.10120e+20
      9.52000   0.00848423     0.427347      1.05837  6.43372e-08  0.000335153  3.02839e-08  1.24736e-06  8.31106e+22  7.05908e+20
      9.53600   0.00848346     0.427309      1.05837  6.92524e-08  0.000358562  2.73770e-08  1.11984e-06  8.25367e+22  7.01749e+20
      9.55200   0.00848005     0.427137      1.05838  8.21548e-08  0.000423485  2.33204e-08  9.47996e-07  8.20248e+22  6.97851e+20
      9.56800   0.00847121     0.426693      1.05838  1.07722e-07  0.000553010  2.72024e-08  1.09890e-06  8.15130e+22  6.93953e+20
      9.58400   0.00846514     0.426387      1.05838  1.21219e-07  0.000618841  3.75137e-08  1.50594e-06  8.10011e+22  6.90055e+20
      9.60000   0.00847670     0.426969      1.05838  9.08665e-08  0.000459903  4.22060e-08  1.68359e-06  8.04893e+22  6.86157e+20
      9.61600   0.00848782     0.427528      1.05839  6.47943e-08  0.000324675  4.51269e-08  1.78866e-06  7.99774e+22  6.82259e+20
      9.63200   0.00848767     0.427520      1.05839  6.87249e-08  0.000342354  4.74375e-08  1.86821e-06  7.94656e+22  6.78361e+20
      9.64800   0.00848603     0.427438      1.05839  7.58076e-08  0.000375562  4.33465e-08  1.69610e-06  7.89537e+22  6.74463e+20
      9.66400   0.00848513     0.427392      1.05839  8.19098e-08  0.000403380  3.14974e-08  1.22447e-06  7.84419e+22  6.70565e+20
      9.68000   0.00848420     0.427346      1.05840  8.58209e-08  0.000419949  2.55811e-08  9.87984e-07  7.79300e+22  6.66667e+20
      9.69600   0.00848195     0.427233      1.05840  9.04202e-08  0.000439664  2.83670e-08  1.08838e-06  7.74181e+22  6.62769e+20
      9.71200   0.00848051     0.427160      1.05840  9.02828e-08  0.000435989  3.34041e-08  1.27317e-06  7.69063e+22  6.58871e+20
      9.72800   0.00848031     0.427150      1.05841  8.84756e-08  0.000424396  3.21023e-08  1.21541e-06  7.63945e+22  6.54972e+20
      9.74400   0.00848063     0.427167      1.05841  8.98290e-08  0.000428098  3.32979e-08  1.25223e-06  7.58826e+22  6.51074e+20
      9.76000   0.00848159     0.427215      1.05841  9.09100e-08  0.000430312  4.48929e-08  1.67690e-06  7.53707e+22  6.47176e+20
      9.77600   0.00848105     0.427187      1.05842  9.38041e-08  0.000441051  5.47686e-08  2.03189e-06  7.48589e+22  6.43278e+20
      9.79200   0.00848040     0.427155      1.05842  9.57777e-08  0.000447298  6.22586e-08  2.29397e-06  7.43470e+22  6.39380e+20
      9.80800   0.00847955     0.427112      1.05842  9.85327e-08  0.000457263  6.69746e-08  2.45188e-06  7.38693e+22  6.35590e+20
      9.82400   0.00847817     0.427043      1.05843  1.03251e-07  0.000476361  6.20481e-08  2.25789e-06  7.34258e+22  6.31906e+20
      9.84000   0.00847670     0.426969      1.05844  1.09111e-07  0.000500503  5.56655e-08  2.01339e-06  7.29822e+22  6.28223e+20
      9.85600   0.00847546     0.426906      1.05843  1.14524e-07  0.000522226  4.60962e-08  1.65714e-06  7.25386e+22  6.24540e+20
      9.87200   0.00847365     0.426815      1.05843  1.20280e-07  0.000545326  3.35202e-08  1.19767e-06  7.20951e+22  6.20857e+20
      9.88800   0.00847238     0.426751      1.05843  1.23120e-07  0.000554771  3.25466e-08  1.15573e-06  7.16515e+22  6.17174e+20
      9.90400   0.00846925     0.426594      1.05844  1.30030e-07  0.000582405  3.64954e-08  1.28793e-06  7.12079e+22  6.13491e+20
      9.92000   0.00846800     0.426531      1.05846  1.37071e-07  0.000610402  3.41608e-08  1.19803e-06  7.07644e+22  6.09808e+20
      9.93600   0.00846733     0.426497      1.05847  1.42055e-07  0.000628825  3.92993e-08  1.36960e-06  7.03208e+22  6.06125e+20
      9.95200   0.00846559     0.426410      1.05846  1.46705e-07  0.000645393  5.30260e-08  1.83633e-06  6.98773e+22  6.02441e+20
      9.96800   0.00846206     0.426232      1.05845  1.51884e-07  0.000663917  6.06892e-08  2.08837e-06  6.94337e+22  5.98758e+20
      9.98400   0.00845873     0.426065      1.05845  1.56696e-07  0.000680542  6.55962e-08  2.24280e-06  6.89901e+22  5.95075e+20
      10.0000   0.00845583     0.425919      1.05846  1.60767e-07  0.000693686  7.21229e-08  2.45010e-06  6.85466e+22  5.91392e+20
      10.0160   0.00845115     0.425684      1.05847  1.65855e-07  0.000711164  7.25892e-08  2.44999e-06  6.81030e+22  5.87709e+20
      10.0320   0.00844637     0.425444      1.05850  1.70693e-07  0.000727343  6.71894e-08  2.25297e-06  6.76595e+22  5.84026e+20
      10.0480   0.00844335     0.425292      1.05847  1.74067e-07  0.000736936  5.76419e-08  1.92015e-06  6.72159e+22  5.80343e+20
      10.0640   0.00844099     0.425173      1.05847  1.77405e-07  0.000746047  4.29707e-08  1.42198e-06  6.67723e+22  5.76660e+20
      10.0800   0.00843841     0.425044      1.05848  1.80553e-07  0.000754585  3.64507e-08  1.19899e-06  6.63716e+22  5.73238e+20
      10.0960   0.00843314     0.424779      1.05848  1.83902e-07  0.000764004  4.77047e-08  1.55990e-06  6.59796e+22  5.69869e+20
      10.1120   0.00842739     0.424490      1.05853  1.87188e-07  0.000773092  5.95569e-08  1.93588e-06  6.55876e+22  5.66500e+20
      10.1280   0.00842434     0.424337      1.05855  1.89084e-07  0.000776238  7.05578e-08  2.27976e-06  6.51956e+22  5.63132e+20
      10.1440   0.00842152     0.424195      1.05851  1.90701e-07  0.000778086  8.34345e-08  2.67960e-06  6.48036e+22  5.59763e+20
      10.1600   0.00841857     0.424047      1.05848  1.92526e-07  0.000780712  9.03052e-08  2.88272e-06  6.44116e+22  5.56394e+20
      10.1760   0.00841556     0.423896      1.05849  1.94249e-07  0.000782922  9.37076e-08  2.97312e-06  6.40196e+22  5.53026e+20
      10.1920   0.00841227     0.423730      1.05849  1.95808e-07  0.000784337  9.52184e-08  3.00256e-06  6.36275e+22  5.49657e+20
      10.2080   0.00840948     0.423590      1.05853  1.97238e-07  0.000785069  9.37079e-08  2.93672e-06  6.32355e+22  5.46288e+20
      10.2240   0.00840932     0.423582      1.05856  1.96779e-07  0.000777976  8.98979e-08  2.79985e-06  6.28435e+22  5.42919e+20
      10.2400   0.00840847     0.423539      1.05852  1.95965e-07  0.000769489  8.41424e-08  2.60425e-06  6.24515e+22  5.39551e+20
      10.2560   0.00840595     0.423413      1.05851  1.97930e-07  0.000772416  7.67921e-08  2.36184e-06  6.20595e+22  5.36182e+20
      10.2720   0.00840306     0.423268      1.05851  2.00439e-07  0.000777332  6.53991e-08  1.99873e-06  6.16675e+22  5.32813e+20
      10.2880   0.00840186     0.423208      1.05852  2.02338e-07  0.000779712  5.42902e-08  1.64867e-06  6.12755e+22  5.29445e+20
      10.3040   0.00840122     0.423176      1.05857  2.03756e-07  0.000780181  5.43053e-08  1.63858e-06  6.08835e+22  5.26076e+20
      10.3200   0.00839909     0.423069      1.05856  2.06528e-07  0.000785880  4.92485e-08  1.47643e-06  6.04915e+22  5.22707e+20
      10.3360   0.00839749     0.422989      1.05854  2.08145e-07  0.000786936  4.03017e-08  1.20054e-06  6.01072e+22  5.19393e+20
      10.3520   0.00839531     0.422880      1.05853  2.10272e-07  0.000790380  4.19632e-08  1.24284e-06  5.97615e+22  5.16348e+20
      10.3680   0.00839372     0.422800      1.05853  2.12502e-07  0.000794217  4.86922e-08  1.43379e-06  5.94157e+22  5.13302e+20
      10.3840   0.00839191     0.422710      1.05853  2.14431e-07  0.000796791  5.60554e-08  1.64100e-06  5.90699e+22  5.10257e+20
      10.4000   0.00839029     0.422628      1.05854  2.16071e-07  0.000798176  6.66437e-08  1.93955e-06  5.87242e+22  5.07212e+20
      10.4160   0.00839110     0.422669      1.05854  2.16717e-07  0.000795772  7.94232e-08  2.29787e-06  5.83784e+22  5.04166e+20
      10.4320   0.00839105     0.422666      1.05855  2.17870e-07  0.000795282  8.86374e-08  2.54926e-06  5.80326e+22  5.01121e+20
      10.4480   0.00839293     0.422761      1.05856  2.18285e-07  0.000791913  9.28904e-08  2.65566e-06  5.76869e+22  4.98075e+20
      10.4640   0.00839452     0.422840      1.05856  2.17493e-07  0.000783963  9.21467e-08  2.61861e-06  5.73411e+22  4.95030e+20
      10.4800   0.00839555     0.422891      1.05857  2.17856e-07  0.000780451  8.57099e-08  2.42101e-06  5.69954e+22  4.91985e+20
      10.4960   0.00839469     0.422848      1.05859  2.19863e-07  0.000782951  7.03498e-08  1.97508e-06  5.66496e+22  4.88939e+20
      10.5120   0.00839294     0.422761      1.05864  2.23018e-07  0.000789525  6.57270e-08  1.83403e-06  5.63038e+22  4.85894e+20
      10.5280   0.00839515     0.422872      1.05873  2.21448e-07  0.000778768  7.26236e-08  2.01403e-06  5.59581e+22  4.82848e+20
      10.5440   0.00839616     0.422922      1.05869  2.18847e-07  0.000764312  6.77592e-08  1.86752e-06  5.56123e+22  4.79803e+20
      10.5600   0.00839595     0.422911      1.05862  2.23537e-07  0.000776305  7.92741e-08  2.17130e-06  5.52665e+22  4.76757e+20
      10.5760   0.00839380     0.422804      1.05861  2.27845e-07  0.000786570  9.78166e-08  2.66241e-06  5.49208e+22  4.73712e+20
      10.5920   0.00839362     0.422795      1.05858  2.29322e-07  0.000786639  1.05740e-07  2.85996e-06  5.45750e+22  4.70667e+20
      10.6080   0.00839281     0.422754      1.05857  2.31296e-07  0.000788711  1.09843e-07  2.95321e-06  5.42496e+22  4.67792e+20
      10.6240   0.00839236     0.422731      1.05858  2.32713e-07  0.000789006  1.14526e-07  3.06179e-06  5.39445e+22  4.65087e+20
      10.6400   0.00839161     0.422694      1.05858  2.34295e-07  0.000789912  1.12991e-07  3.00367e-06  5.36395e+22  4.62382e+20
      10.6560   0.00839145     0.422686      1.05857  2.35896e-07  0.000790824  1.07217e-07  2.83398e-06  5.33344e+22  4.59678e+20
      10.6720   0.00839101     0.422665      1.05857  2.37435e-07  0.000791373  9.86148e-08  2.59170e-06  5.30294e+22  4.56973e+20
      10.6880   0.00839010     0.422619      1.05857  2.39282e-07  0.000792909  8.74004e-08  2.28376e-06  5.27243e+22  4.54268e+20
      10.7040   0.00838930     0.422579      1.05857  2.40878e-07  0.000793585  7.37358e-08  1.91555e-06  5.24192e+22  4.51563e+20
      10.7200   0.00838896     0.422562      1.05857  2.42312e-07  0.000793708  6.30949e-08  1.62958e-06  5.21142e+22  4.48859e+20
      10.7360   0.00838865     0.422546      1.05858  2.43739e-07  0.000793737  5.83075e-08  1.49712e-06  5.18091e+22  4.46154e+20
      10.7520   0.00838878     0.422552      1.05861  2.45054e-07  0.000793226  6.18202e-08  1.57797e-06  5.15041e+22  4.43449e+20
      10.7680   0.00838955     0.422591      1.05859  2.46077e-07  0.000791694  6.55703e-08  1.66377e-06  5.11990e+22  4.40745e+20
      10.7840   0.00838899     0.422563      1.05856  2.47375e-07  0.000791115  7.21773e-08  1.82051e-06  5.08940e+22  4.38040e+20
      10.8000   0.00839128     0.422678      1.05857  2.44838e-07  0.000777909  8.34969e-08  2.09339e-06  5.05889e+22  4.35335e+20
      10.8160   0.00839202     0.422714      1.05858  2.46514e-07  0.000778524  9.54851e-08  2.37952e-06  5.02838e+22  4.32631e+20
      10.8320   0.00839132     0.422679      1.05862  2.48232e-07  0.000779168  1.05579e-07  2.61511e-06  4.99788e+22  4.29926e+20
      10.8480   0.00839200     0.422713      1.05864  2.47500e-07  0.000771839  1.14053e-07  2.80776e-06  4.96737e+22  4.27221e+20
      10.8640   0.00838944     0.422585      1.05859  2.53333e-07  0.000785700  1.24362e-07  3.04273e-06  4.93687e+22  4.24516e+20
      10.8800   0.00838837     0.422532      1.05857  2.55711e-07  0.000788746  1.36417e-07  3.31901e-06  4.90924e+22  4.21989e+20
      10.8960   0.00838791     0.422509      1.05857  2.57040e-07  0.000788425  1.47237e-07  3.56253e-06  4.88220e+22  4.19498e+20
      10.9120   0.00838666     0.422447      1.05860  2.59370e-07  0.000791245  1.53990e-07  3.70528e-06  4.85516e+22  4.17007e+20
      10.9280   0.00838715     0.422471      1.05861  2.60429e-07  0.000790032  1.56389e-07  3.74205e-06  4.82811e+22  4.14516e+20
      10.9440   0.00838794     0.422510      1.05858  2.60968e-07  0.000787165  1.55216e-07  3.69317e-06  4.80107e+22  4.12025e+20
      10.9600   0.00838725     0.422476      1.05857  2.63006e-07  0.000788940  1.46521e-07  3.46664e-06  4.77403e+22  4.09533e+20
      10.9760   0.00838851     0.422539      1.05859  2.63799e-07  0.000786685  1.34716e-07  3.16931e-06  4.74699e+22  4.07042e+20
      10.9920   0.00839159     0.422692      1.05861  2.59599e-07  0.000769144  1.13764e-07  2.66113e-06  4.71995e+22  4.04551e+20
      11.0080   0.00839229     0.422727      1.05862  2.57332e-07  0.000757778  9.34363e-08  2.17311e-06  4.69290e+22  4.02060e+20
      11.0240   0.00839022     0.422623      1.05860  2.64178e-07  0.000773932  1.06197e-07  2.45566e-06  4.66586e+22  3.99569e+20
      11.0400   0.00838883     0.422554      1.05860  2.68368e-07  0.000781964  1.33822e-07  3.07653e-06  4.63882e+22  3.97078e+20
      11.0560   0.00838639     0.422433      1.05861  2.71666e-07  0.000787271  1.48239e-07  3.38811e-06  4.61178e+22  3.94586e+20
      11.0720   0.00838580     0.422404      1.05861  2.73318e-07  0.000787480  1.57380e-07  3.57593e-06  4.58474e+22  3.92095e+20
      11.0880   0.00838555     0.422392      1.05862  2.74801e-07  0.000787085  1.74829e-07  3.94897e-06  4.55769e+22  3.89604e+20
      11.1040   0.00838479     0.422354      1.05861  2.76397e-07  0.000786938  1.85361e-07  4.16202e-06  4.53065e+22  3.87113e+20
      11.1200   0.00838521     0.422375      1.05862  2.77826e-07  0.000786213  1.87293e-07  4.18030e-06  4.50361e+22  3.84622e+20
      11.1360   0.00838664     0.422446      1.05863  2.78635e-07  0.000783801  1.83966e-07  4.08201e-06  4.47724e+22  3.82210e+20
      11.1520   0.00838704     0.422465      1.05864  2.79728e-07  0.000782807  1.75156e-07  3.86648e-06  4.45416e+22  3.80192e+20
      11.1680   0.00838557     0.422393      1.05864  2.81690e-07  0.000784261  1.61434e-07  3.54512e-06  4.43109e+22  3.78174e+20
      11.1840   0.00838464     0.422347      1.05865  2.83266e-07  0.000784557  1.41602e-07  3.09343e-06  4.40802e+22  3.76156e+20
      11.2000   0.00838539     0.422384      1.05866  2.84138e-07  0.000782812  1.13658e-07  2.46996e-06  4.38495e+22  3.74138e+20
      11.2160   0.00838818     0.422522      1.05867  2.83452e-07  0.000776626  1.09989e-07  2.37766e-06  4.36188e+22  3.72120e+20
      11.2320   0.00838934     0.422580      1.05868  2.84436e-07  0.000775251  1.32530e-07  2.84978e-06  4.33881e+22  3.70102e+20
      11.2480   0.00839036     0.422630      1.05869  2.83293e-07  0.000767916  1.28900e-07  2.75699e-06  4.31574e+22  3.68083e+20
      11.2640   0.00839384     0.422805      1.05871  2.76192e-07  0.000744023  1.21286e-07  2.58027e-06  4.29267e+22  3.66065e+20
      11.2800   0.00839174     0.422700      1.05873  2.82606e-07  0.000757775  1.48355e-07  3.13918e-06  4.26960e+22  3.64047e+20
      11.2960   0.00838889     0.422557      1.05874  2.90418e-07  0.000775062  1.77667e-07  3.73909e-06  4.24653e+22  3.62029e+20
      11.3120   0.00839081     0.422653      1.05876  2.87348e-07  0.000762177  1.91670e-07  4.01188e-06  4.22346e+22  3.60011e+20
      11.3280   0.00839019     0.422622      1.05878  2.89471e-07  0.000763672  2.01525e-07  4.19512e-06  4.20039e+22  3.57993e+20
      11.3440   0.00838914     0.422570      1.05880  2.93821e-07  0.000771226  2.18719e-07  4.52802e-06  4.17732e+22  3.55975e+20
      11.3600   0.00838909     0.422567      1.05882  2.95052e-07  0.000770184  2.28914e-07  4.71292e-06  4.15425e+22  3.53957e+20
      11.3760   0.00839086     0.422656      1.05884  2.92093e-07  0.000757829  2.30978e-07  4.72901e-06  4.13118e+22  3.51938e+20
      11.3920   0.00838974     0.422600      1.05887  2.95502e-07  0.000762679  2.29242e-07  4.66726e-06  4.10811e+22  3.49920e+20
      11.4080   0.00838660     0.422443      1.05890  3.01650e-07  0.000774730  2.22053e-07  4.49550e-06  4.08504e+22  3.47902e+20
      11.4240   0.00838567     0.422397      1.05892  3.03303e-07  0.000774645  2.07130e-07  4.16969e-06  4.06197e+22  3.45884e+20
      11.4400   0.00838534     0.422381      1.05893  3.04851e-07  0.000774234  1.80620e-07  3.61538e-06  4.03890e+22  3.43866e+20
      11.4560   0.00838721     0.422474      1.05897  3.05242e-07  0.000770713  1.46292e-07  2.91153e-06  4.01582e+22  3.41848e+20
      11.4720   0.00839151     0.422688      1.05900  2.98737e-07  0.000749273  1.45406e-07  2.87727e-06  3.99275e+22  3.39830e+20
      11.4880   0.00839089     0.422657      1.05900  2.99828e-07  0.000747767  1.73109e-07  3.40567e-06  3.96968e+22  3.37811e+20
      11.5040   0.00838646     0.422436      1.05905  3.09753e-07  0.000768888  1.74109e-07  3.40542e-06  3.94661e+22  3.35793e+20
      11.5200   0.00838529     0.422379      1.05907  3.12420e-07  0.000771092  1.54583e-07  3.00584e-06  3.92354e+22  3.33775e+20
      11.5360   0.00838694     0.422460      1.05907  3.12232e-07  0.000765929  1.72260e-07  3.32987e-06  3.90047e+22  3.31757e+20
      11.5520   0.00839106     0.422666      1.05911  3.06829e-07  0.000747501  2.09865e-07  4.03279e-06  3.87740e+22  3.29739e+20
      11.5680   0.00838990     0.422608      1.05914  3.11219e-07  0.000754135  2.30309e-07  4.39932e-06  3.85433e+22  3.27721e+20
      11.5840   0.00838616     0.422422      1.05917  3.18261e-07  0.000767351  2.36310e-07  4.48712e-06  3.83144e+22  3.25720e+20
      11.6000   0.00838495     0.422362      1.05919  3.19741e-07  0.000767185  2.46138e-07  4.65049e-06  3.81237e+22  3.24102e+20
      11.6160   0.00838518     0.422373      1.05923  3.20856e-07  0.000766042  2.57691e-07  4.84444e-06  3.79331e+22  3.22484e+20
      11.6320   0.00838681     0.422454      1.05925  3.21001e-07  0.000762446  2.58146e-07  4.82860e-06  3.77425e+22  3.20866e+20
      11.6480   0.00838714     0.422470      1.05927  3.22074e-07  0.000761193  2.53792e-07  4.72319e-06  3.75519e+22  3.19248e+20
      11.6640   0.00838668     0.422447      1.05932  3.24427e-07  0.000763085  2.45305e-07  4.54206e-06  3.73613e+22  3.17630e+20
      11.6800   0.00838851     0.422538      1.05934  3.23877e-07  0.000757752  2.30781e-07  4.25134e-06  3.71707e+22  3.16012e+20
      11.6960   0.00839249     0.422737      1.05941  3.15271e-07  0.000732866  2.07539e-07  3.80358e-06  3.69801e+22  3.14394e+20
      11.7120   0.00839543     0.422885      1.05937  3.05695e-07  0.000705868  1.81101e-07  3.30194e-06  3.67895e+22  3.12776e+20
      11.7280   0.00839654     0.422941      1.05944  3.00807e-07  0.000690497  1.79729e-07  3.25996e-06  3.65989e+22  3.11158e+20
      11.7440   0.00839298     0.422762      1.05950  3.17118e-07  0.000725840  1.95010e-07  3.51871e-06  3.64083e+22  3.09540e+20
      11.7600   0.00839250     0.422738      1.05943  3.21881e-07  0.000733263  2.14793e-07  3.85537e-06  3.62177e+22  3.07922e+20
      11.7760   0.00839242     0.422734      1.05960  3.21976e-07  0.000729641  2.31736e-07  4.13759e-06  3.60270e+22  3.06304e+20
      11.7920   0.00838812     0.422518      1.05956  3.33700e-07  0.000753454  2.16180e-07  3.83942e-06  3.58364e+22  3.04686e+20
      11.8080   0.00838648     0.422437      1.05963  3.36638e-07  0.000756347  2.24818e-07  3.97159e-06  3.56458e+22  3.03068e+20
      11.8240   0.00838600     0.422413      1.05962  3.38153e-07  0.000755774  2.62050e-07  4.60457e-06  3.54552e+22  3.01450e+20
      11.8400   0.00838541     0.422384      1.05957  3.39681e-07  0.000755196  2.78699e-07  4.87079e-06  3.52646e+22  2.99832e+20
      11.8560   0.00838609     0.422418      1.05974  3.40855e-07  0.000753781  2.88279e-07  5.01099e-06  3.50740e+22  2.98214e+20
      11.8720   0.00838933     0.422579      1.05951  3.40036e-07  0.000747630  2.89506e-07  5.00497e-06  3.48834e+22  2.96596e+20
      11.8880   0.00839199     0.422712      1.05978  3.36572e-07  0.000735324  3.05620e-07  5.25469e-06  3.46928e+22  2.94978e+20
      11.9040   0.00839327     0.422777      1.05965  3.30454e-07  0.000717121  3.03741e-07  5.19368e-06  3.45022e+22  2.93360e+20
      11.9200   0.00839019     0.422622      1.05961  3.39855e-07  0.000734551  3.08413e-07  5.24443e-06  3.43116e+22  2.91742e+20
      11.9360   0.00838684     0.422455      1.05980  3.48575e-07  0.000750221  3.13794e-07  5.30629e-06  3.41210e+22  2.90124e+20
      11.9520   0.00838673     0.422450      1.05952  3.49324e-07  0.000747650  2.94892e-07  4.95880e-06  3.39303e+22  2.88506e+20
      11.9680   0.00838800     0.422513      1.05981  3.49609e-07  0.000743979  2.93542e-07  4.90836e-06  3.37397e+22  2.86888e+20
      11.9840   0.00838640     0.422434      1.05953  3.52353e-07  0.000745943  2.46973e-07  4.10634e-06  3.35491e+22  2.85270e+20
      12.0000   0.00838523     0.422376      1.05967  3.54685e-07  0.000746920  2.66063e-07  4.39863e-06  3.33585e+22  2.83652e+20
      12.0160   0.00838545     0.422387      1.05961  3.56068e-07  0.000745748  2.70645e-07  4.44881e-06  3.31679e+22  2.82034e+20
      12.0320   0.00838615     0.422421      1.05950  3.57437e-07  0.000744500  2.81522e-07  4.60101e-06  3.29773e+22  2.80416e+20
      12.0480   0.00838755     0.422490      1.05973  3.58590e-07  0.000743404  3.13583e-07  5.09994e-06  3.28161e+22  2.79029e+20
      12.0640   0.00839152     0.422689      1.05949  3.54941e-07  0.000731771  2.96931e-07  4.80578e-06  3.26575e+22  2.77662e+20
      12.0800   0.00839520     0.422873      1.05975  3.45677e-07  0.000707844  3.05897e-07  4.92684e-06  3.24989e+22  2.76295e+20
      12.0960   0.00839316     0.422771      1.05966  3.52785e-07  0.000719659  2.83591e-07  4.54529e-06  3.23402e+22  2.74929e+20
      12.1120   0.00839315     0.422771      1.05971  3.55679e-07  0.000722391  3.29640e-07  5.25742e-06  3.21816e+22  2.73562e+20
      12.1280   0.00839200     0.422713      1.05985  3.58393e-07  0.000724642  3.56486e-07  5.65757e-06  3.20230e+22  2.72196e+20
      12.1440   0.00838879     0.422552      1.05967  3.65596e-07  0.000736420  3.62705e-07  5.72776e-06  3.18644e+22  2.70829e+20
      12.1600   0.00838869     0.422548      1.05968  3.67129e-07  0.000735955  3.82828e-07  6.01544e-06  3.17058e+22  2.69463e+20
      12.1760   0.00838840     0.422534      1.05944  3.68580e-07  0.000735308  3.42890e-07  5.36094e-06  3.15472e+22  2.68096e+20
      12.1920   0.00838830     0.422529      1.05962  3.69855e-07  0.000734272  3.57353e-07  5.55896e-06  3.13886e+22  2.66730e+20
      12.2080   0.00838862     0.422545      1.05982  3.71031e-07  0.000733005  3.68344e-07  5.70099e-06  3.12299e+22  2.65363e+20
      12.2240   0.00838973     0.422600      1.05954  3.71964e-07  0.000731192  3.31015e-07  5.09721e-06  3.10713e+22  2.63997e+20
      12.2400   0.00839136     0.422681      1.05982  3.72587e-07  0.000728659  3.38675e-07  5.18855e-06  3.09127e+22  2.62630e+20
      12.2560   0.00839336     0.422781      1.05964  3.71905e-07  0.000723278  3.08847e-07  4.70730e-06  3.07541e+22  2.61264e+20
      12.2720   0.00839695     0.422961      1.05960  3.59564e-07  0.000693698  3.22238e-07  4.88608e-06  3.05955e+22  2.59897e+20
      12.2880   0.00839843     0.423036      1.05974  3.56105e-07  0.000682917  3.42527e-07  5.16678e-06  3.04369e+22  2.58530e+20
      12.3040   0.00839487     0.422857      1.05952  3.72083e-07  0.000712340  3.21568e-07  4.82535e-06  3.02783e+22  2.57164e+20
      12.3200   0.00839305     0.422765      1.05971  3.78776e-07  0.000722379  3.54792e-07  5.29602e-06  3.01197e+22  2.55797e+20
      12.3360   0.00839328     0.422777      1.05954  3.80344e-07  0.000721674  3.38917e-07  5.03240e-06  2.99610e+22  2.54431e+20
      12.3520   0.00839578     0.422903      1.05969  3.76204e-07  0.000709365  3.53888e-07  5.22688e-06  2.98024e+22  2.53064e+20
      12.3680   0.00839958     0.423094      1.05960  3.64686e-07  0.000682218  3.51151e-07  5.15885e-06  2.96438e+22  2.51698e+20
      12.3840   0.00839882     0.423055      1.05957  3.71561e-07  0.000692034  3.38813e-07  4.95096e-06  2.94852e+22  2.50331e+20
      12.4000   0.00839753     0.422990      1.05968  3.80935e-07  0.000706891  3.47461e-07  5.05002e-06  2.93266e+22  2.48965e+20
      12.4160   0.00839732     0.422980      1.05954  3.83994e-07  0.000709191  3.58204e-07  5.17799e-06  2.91680e+22  2.47598e+20
      12.4320   0.00839906     0.423067      1.05959  3.74529e-07  0.000686571  3.83729e-07  5.51681e-06  2.90094e+22  2.46231e+20
      12.4480   0.00840144     0.423187      1.05956  3.60480e-07  0.000654927  3.88788e-07  5.55899e-06  2.88507e+22  2.44865e+20
      12.4640   0.00839938     0.423083      1.05947  3.76157e-07  0.000681947  3.87012e-07  5.50316e-06  2.86921e+22  2.43498e+20
      12.4800   0.00839846     0.423037      1.05959  3.89213e-07  0.000703707  3.95148e-07  5.58779e-06  2.85335e+22  2.42132e+20
      12.4960   0.00840090     0.423159      1.05943  3.84425e-07  0.000690919  3.92086e-07  5.51772e-06  2.83957e+22  2.40961e+20
      12.5120   0.00840570     0.423401      1.05956  3.46804e-07  0.000616616  3.87896e-07  5.43332e-06  2.82634e+22  2.39842e+20
      12.5280   0.00840706     0.423470      1.05949  3.40214e-07  0.000600322  3.63690e-07  5.07039e-06  2.81310e+22  2.38722e+20
      12.5440   0.00840453     0.423343      1.05941  3.66217e-07  0.000645247  3.50048e-07  4.85724e-06  2.79987e+22  2.37602e+20
      12.5600   0.00840465     0.423349      1.05945  3.55283e-07  0.000622539  3.58418e-07  4.94987e-06  2.78663e+22  2.36482e+20
      12.5760   0.00840379     0.423305      1.05936  3.60884e-07  0.000630416  3.69528e-07  5.07907e-06  2.77339e+22  2.35363e+20
